client_id,first_name,last_name,email,phone_number,date_of_birth,gender,occupation,address,neighborhood,district_name,state,postcode,country,created_at,updated_at,status,points,lat,lon
812549116932,Eustaquio,Castillo,eustaquio.castillo@gmail.com,+34 944 69 29 71,1955-10-22,Male,Profesional de relaciones públicas,Carretera de la Zarzuela,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2021-09-23,2023-11-04,active,"(40.484951115895726, -3.7772195588971744)",40.48707679836572,-3.7779336510306165
19004830366,Carlota,Riba,carlota.riba@gmail.com,+34 800 07 23 44,1979-02-24,Female,Recepcionista,Pista del Arroyo de Trofa,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2022-03-17,2024-02-22,active,"(40.50119382167021, -3.8304640215962653)",40.5062401,-3.8279956
998232848338,Jose Ignacio,Duran,jose.ignacio.duran@outlook.com,+34 831517772,1989-10-03,Male,Director de publicidad y relaciones públicas,Carretera de El Pardo a Colmenar Viejo,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2023-07-02,2023-08-06,active,"(40.52236883674016, -3.7731916958405343)",40.52212606848707,-3.7735655723629042
754761386700,Moreno,Cal,moreno.cal@yahoo.com,+34 821501001,1969-09-20,Male,Calderero,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28709,España,2023-11-29,2023-11-19,active,"(40.59540904764252, -3.6246038999214174)",40.5979336,-3.6273114
881978383824,Arsenio,Arnau,arsenio.arnau@gmail.com,+34 984 990 586,1969-01-05,Male,Policías,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2020-11-19,2024-02-16,active,"(40.51512223229155, -3.8247978414010513)",40.5164097,-3.8231885
960982940101,Viviana,Lobo,viviana.lobo@gmail.com,+34 826555974,1999-12-14,Female,Conductor de autobús,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,,España,2023-01-09,2024-01-09,active,"(40.59316478717296, -3.8338105130250124)",40.5820048,-3.8490884
686580160987,Palmira,Carrasco,palmira.carrasco@hotmail.com,+34 920947185,1985-04-05,Female,Agente de servicios de seguridad social,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28760,España,2020-04-04,2024-05-04,active,"(40.61908747406283, -3.658198860154514)",40.6184903,-3.6631005
274720354225,Ramón,Cortina,ramón.cortina@hotmail.com,+34 820 786 194,1949-06-15,Male,Técnico en electrónica,Carretera de la Casa de la Trofa,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2021-04-23,2024-04-12,active,"(40.4986926541178, -3.7805811747737907)",40.50094679583449,-3.778989187806
650774109841,Pastor,Palomo,pastor.palomo@yahoo.com,+34800 81 56 10,1998-07-02,Male,Traductor e intérprete,Autovía de Colmenar,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28049,España,2023-03-11,2023-08-18,active,"(40.515504397765035, -3.687202007849002)",40.51529955,-3.686246572158674
476742768147,Federico,Andres,federico.andres@hotmail.com,+34902 81 19 28,1998-05-15,Male,Profesional en redes de computadores,Calle de Sangenjo29,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28034,España,2023-10-30,2023-06-18,active,"(40.485588020342405, -3.7000096682252046)",40.48554165,-3.6999044999999997
656238356422,Nydia,Carro,nydia.carro@outlook.com,+34 926 19 34 84,1940-10-08,Female,Declarante de aduana,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,,España,2021-08-26,2024-02-13,active,"(40.5586033433312, -3.7393377893477773)",40.5548944,-3.7308243
201527383641,Samuel,Escrivá,samuel.escrivá@yahoo.com,+34 971315857,1946-07-03,Male,Operador de instalaciones de producción de energía,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28702,España,2023-11-30,2023-06-27,active,"(40.59396423137089, -3.6334533699647866)",40.592468,-3.6366909
268153544475,Paz,Moll,paz.moll@outlook.com,+34 923 60 30 60,1994-01-16,Female,Sericultor,Carretera de Cantoblanco,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28049,España,2021-05-17,2023-05-19,active,"(40.53965623551198, -3.683060175850906)",40.5362794,-3.6833966
858064878083,Martirio,Pol,martirio.pol@outlook.com,+34 902835897,1993-01-28,Female,Director de publicidad y relaciones públicas,Carretera Particular del Chalet,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2024-04-09,2023-09-04,active,"(40.52992645987019, -3.8362109250355583)",40.53361131462396,-3.833047888141656
565622989486,Gisela,Mosquera,gisela.mosquera@outlook.com,+34 822 497 616,1935-09-23,Female,Técnico en ingeniería mecánica,Pista del Arroyo de Trofa,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2022-08-17,2024-05-13,active,"(40.492771350577456, -3.7815345329126226)",40.49344890015907,-3.7815838680280973
563272325763,Filomena,Valls,filomena.valls@outlook.com,+34 873 20 79 29,1933-08-15,Female,Techador,Camino de la Casa del Portillo,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28023,España,2024-04-22,2023-12-21,active,"(40.49117606940139, -3.8210148677628633)",40.4892743,-3.8214483
998081126317,Miguel Ángel,Ferrández,miguel.ángel.ferrández@gmail.com,+34825 797 792,1981-09-06,Male,Camarero de barra,Pista de los Caños de Manina,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,,España,2024-04-21,2024-04-25,active,"(40.5706683847232, -3.8391255540006193)",40.57083867665827,-3.838866876010717
903731308374,Ximena,Piquer,ximena.piquer@outlook.com,+34 622 012 881,1955-08-30,Female,Administrador de sistemas,Arco Verde,Fuencarral - El Pardo,,Comunidad de Madrid,28701,España,2020-01-21,2023-12-18,active,"(40.57972327673859, -3.6372431159924927)",40.574767,-3.63815
88135011863,Jorge,Melero,jorge.melero@outlook.com,+34 947673447,1991-05-01,Male,Pescadero,Cordel de la Matapiñonera al Arroyo de la Vega  (Arco Verde),Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28760,España,2020-10-25,2023-09-25,active,"(40.59288934501585, -3.6710792047361487)",40.5907636,-3.6699073
617020576596,Haydée,Vigil,haydée.vigil@outlook.com,+34 807 47 26 54,1984-06-24,Female,Trabajador agrícola de subsistencia,Carretera de Fuencarral a El Pardo,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28049,España,2024-01-06,2023-06-15,unactive,"(40.50344034311801, -3.7152996277162074)",40.50379677198353,-3.715187287023166
620160405975,Juan,Paniagua,juan.paniagua@hotmail.com,+34827 032 936,1957-04-27,Male,Laminador de vidrio,Carretera de Colmenar Viejo,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28049,España,2021-07-02,2024-05-10,active,"(40.52623218944455, -3.695162783221885)",40.52742865,-3.692953155774984
246176162400,Vicenta,Olmedo,vicenta.olmedo@gmail.com,+34 949 641 470,1972-04-12,Female,Farmacéutico,Carretera Particular del Chalet,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2022-11-04,2024-02-10,active,"(40.53580859025821, -3.8306915900776186)",40.53337893805552,-3.832777175553847
333354029353,Haroldo,Cabezas,haroldo.cabezas@hotmail.com,+34 980 106 016,1947-09-20,Male,Ensamblador de equipos eléctricos,Camino de la Peralonso  (Arco Verde),Fuencarral - El Pardo,,Comunidad de Madrid,28770,España,2024-01-11,2023-08-15,active,"(40.58764292197381, -3.7513256927274554)",40.5933854,-3.7506101
8467860626,Olalla,Abellán,olalla.abellán@yahoo.com,+34975 299 053,1997-03-01,Female,Inspector medioambiental y afines,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28760,España,2022-05-20,2024-04-04,suspended,"(40.56852063266847, -3.696274974251578)",40.5643076,-3.6974256
174076249643,José,Canales,josé.canales@outlook.com,+34827 18 87 45,1977-03-30,Male,Gorjadore,Camino de Valtomelloso,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2021-10-05,2023-09-24,active,"(40.53028549501203, -3.744575500935904)",40.5305751,-3.7467722
217992167237,Javier,Caparrós,javier.caparrós@yahoo.com,+34826 70 38 01,1934-02-18,Male,Operador de máquinas de tratamiento de pieles y cueros,Carretera de Fuencarral a El Pardo,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28049,España,2024-01-21,2024-04-26,active,"(40.50307905762991, -3.7144635988827317)",40.50345471546283,-3.714325961669884
522778498586,René,Rosselló,rené.rosselló@gmail.com,+34980 02 87 90,1951-01-11,Male,Guardagujas,Carretera de Somontes al Palacio de la Real Quinta,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28035,España,2020-09-29,2023-06-20,active,"(40.50308305738416, -3.7364760192255972)",40.505511150000004,-3.73726964491335
732196582829,René,Calderón,rené.calderón@yahoo.com,+34874 490 519,1936-07-18,Male,Piloto de aviación,Calle Monte Alto,Fuencarral - El Pardo,Los Peñascales,Comunidad de Madrid,28290,España,2024-05-04,2023-08-31,active,"(40.57614685316474, -3.883593352531451)",40.576700599999995,-3.884909025905314
16921253007,Juan Antonio,Cantero,juan.antonio.cantero@yahoo.com,+34 848864281,1950-07-23,Male,Profesor de universidades y de la enseñanza superior,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2021-01-30,2023-06-18,active,"(40.545985484279434, -3.784889423310042)",40.544891,-3.7823223
905631979642,Vinicio,Camps,vinicio.camps@gmail.com,+34882236118,1994-09-26,Male,Astrónomos,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,28048,España,2020-04-25,2023-06-16,unactive,"(40.5235607922164, -3.7476999720068047)",40.5161853,-3.7432235
822273988265,Luisina,Casanova,luisina.casanova@yahoo.com,+34879560451,1965-07-29,Female,Especialista en formación del personal,Camino de Valdemilanos,Fuencarral - El Pardo,,Comunidad de Madrid,,España,2021-10-25,2023-12-10,active,"(40.6354093250011, -3.6535968604674465)",40.6342926,-3.654234
140636727134,Lorenza,Gomis,lorenza.gomis@outlook.com,+34900 349 535,1961-12-22,Female,Administrador de bases de datos,Carretera de Torrelodones a El Pardo por Navachescas,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,,España,2021-03-28,2023-07-21,active,"(40.54269952847621, -3.8385283632058247)",40.540085125908966,-3.8386645145387868
320967173905,Anastasio,Elías,anastasio.elías@yahoo.com,+34912 355 378,1952-06-17,Male,Técnico en aparatos de diagnóstico y tratamiento médico,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,,España,2021-05-05,2024-04-29,active,"(40.524194143218764, -3.8351766137891707)",40.5278241,-3.8332217
331134944115,René,Lerma,rené.lerma@gmail.com,+34820 300 222,1972-05-25,Male,Operador de instalaciones mineras,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,,España,2021-06-11,2024-02-13,active,"(40.52461545076432, -3.8388873756607205)",40.5278241,-3.8332217
726286653330,Vilma,Pereira,vilma.pereira@hotmail.com,+34 821169453,1946-02-03,Female,Oficial de préstamos y créditos,,Fuencarral - El Pardo,Fuencarral - El Pardo,Comunidad de Madrid,,España,2023-01-27,2023-11-12,active,"(40.58992398215345, -3.7963441088547554)",40.5982312,-3.7969721
672509928569,Heliodoro,Vizcaíno,heliodoro.vizcaíno@outlook.com,+34 858 925 449,1948-09-16,Male,Conductor de motocicletas,Calle Vélez Blanco,Hortaleza,Hortaleza,Comunidad de Madrid,28033,España,2022-09-01,2023-06-08,active,"(40.47932912682141, -3.661748009136868)",40.479292341333796,-3.6616421820723737
982666752061,Cayetana,Lobo,cayetana.lobo@yahoo.com,+34 980 687 033,1970-07-20,Female,Técnico de laboratorio médico,Avenida de Manoteras12,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2021-04-13,2023-08-08,unactive,"(40.48771809499471, -3.6701553111660754)",40.48831145,-3.669978814502174
599226391777,Yolanda,Valle,yolanda.valle@yahoo.com,+34 806 13 76 35,1953-01-12,Female,Empleado de servicios de correos,Autopista Radial R-2,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2021-10-12,2023-06-20,active,"(40.49913520410282, -3.6493446056724217)",40.4993052868724,-3.648657489377236
670071210761,María Del Carmen,Calzada,maría.del.carmen.calzada@outlook.com,+34900 98 62 52,2000-11-06,Female,Carpintero,Calle del Archiduque Alberto,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2020-03-15,2023-09-01,unactive,"(40.49372870080605, -3.6549950400026696)",40.49375911613137,-3.6549758419070555
796747424583,Sabas,Correa,sabas.correa@hotmail.com,+34986 55 30 21,1981-12-04,Male,Operario de la elaboración de productos lácteos,Avenida de Logroño,Hortaleza,Hortaleza,Comunidad de Madrid,28022,España,2020-09-11,2023-07-07,active,"(40.45169522308142, -3.60684034288018)",40.451715175744646,-3.606853445392842
847959958477,Eva María,Recio,eva.maría.recio@outlook.com,+34902 545 108,1955-10-29,Female,Operador de maquinaria agrícola y forestal móvil,Calle de Totana48,Hortaleza,Hortaleza,Comunidad de Madrid,28033,España,2023-03-12,2024-04-20,active,"(40.47318696528199, -3.653765244841415)",40.4735743,-3.6537644
402765247282,María,Cisneros,maría.cisneros@yahoo.com,+34 886776620,1991-06-10,Male,"Operador de máquinas de blanqueamiento, teñido y limpieza de tejidos",Calle de Princesa de Éboli2,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2022-10-10,2023-10-10,active,"(40.48662535066825, -3.656920411013326)",40.4866195,-3.6575108384905657
243867432524,Leonel,Guitart,leonel.guitart@yahoo.com,+34845 127 074,1998-11-15,Male,Lavandero,M-40,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2020-05-01,2024-05-14,active,"(40.50590166177294, -3.6503852361645652)",40.50622058616825,-3.650064378204808
870175028718,Adalberto,Alemany,adalberto.alemany@yahoo.com,+34981 469 343,1975-06-07,Male,Director de políticas y planificación,Camino de Montoro,Hortaleza,Hortaleza,Comunidad de Madrid,28055,España,2024-04-26,2023-09-10,active,"(40.480148095385516, -3.6327937018367766)",40.48006787014593,-3.6327912515183733
248437668947,Rodolfo,Ibarra,rodolfo.ibarra@gmail.com,+34973660050,1995-09-07,Male,Personas que realizan trabajos varios,Avenida de Manoteras,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2021-11-26,2024-01-21,active,"(40.4875787344178, -3.666440407242941)",40.48738325,-3.666322317025862
123030682007,Juan Carlos,Robledo,juan.carlos.robledo@yahoo.com,+34737666470,1937-08-03,Male,Cazador,Plaza del Alcalde Moreno Torres,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2020-06-05,2023-07-31,active,"(40.48913294297514, -3.6556228227673384)",40.488563799999994,-3.6562084765661282
523688723679,Guadalupe,Coloma,guadalupe.coloma@gmail.com,+34 800015926,2003-08-22,Male,"Técnico en galerías de arte, museos y bibliotecas",Calle Leira,Hortaleza,Hortaleza,Comunidad de Madrid,28033,España,2023-12-04,2023-07-20,active,"(40.46519195179155, -3.6528405169977116)",40.465080914665165,-3.6527816381004317
635434791405,Lino,Tejedor,lino.tejedor@yahoo.com,+34923522090,1999-09-02,Male,Revisor y cobrador de los transportes públicos,,Hortaleza,Hortaleza,Comunidad de Madrid,28109,España,2023-07-08,2024-01-21,active,"(40.50677090383647, -3.637629319844686)",40.5069687,-3.6377047
897406030915,Albert,Andreu,albert.andreu@gmail.com,+34927 064 959,1952-05-26,Male,Instructor en tecnologías de la información,Calle Zipaquira14,Hortaleza,Hortaleza,Comunidad de Madrid,28033,España,2023-04-21,2024-02-24,active,"(40.47280063035038, -3.63404800678312)",40.4728654,-3.63438483045929
899620298131,Nilda,Ibarra,nilda.ibarra@gmail.com,+34 822 35 35 25,1959-06-11,Female,Director de servicios de cuidado de las personas de edad,Calle Somontín,Hortaleza,Hortaleza,Comunidad de Madrid,28033,España,2022-11-14,2023-08-27,active,"(40.47648852159106, -3.660958842992764)",40.4766022938752,-3.660872407660229
75234183020,Olivia,Molins,olivia.molins@hotmail.com,+34944 149 190,1965-09-27,Female,Meteorólogo,Calle de Silvano26,Hortaleza,Hortaleza,Comunidad de Madrid,28043,España,2023-08-01,2024-04-18,active,"(40.45896812597398, -3.6428541506173753)",40.4586833,-3.6430528
797407370411,Benita,Escolano,benita.escolano@gmail.com,+34977 414 650,1976-09-04,Female,Secretario jurídicos,Calle de Santa Virgilia21,Hortaleza,Hortaleza,Comunidad de Madrid,28043,España,2024-01-24,2023-09-29,active,"(40.47684423747296, -3.640196654361863)",40.47679264999999,-3.6404631442859348
488627362385,Estefanía,Rosado,estefanía.rosado@yahoo.com,+34 973 48 60 26,1996-08-10,Female,Peón de pesca y acuicultura,Calle Ariadna,Hortaleza,Hortaleza,Comunidad de Madrid,28043,España,2022-12-09,2024-04-14,active,"(40.47565848031292, -3.6309010296189927)",40.475595931300994,-3.630957518348552
991539842189,Santiago,Manjón,santiago.manjón@gmail.com,+34 975 050 477,1974-02-24,Male,Barnizador,Calle de Manuel Azaña,Hortaleza,Hortaleza,Comunidad de Madrid,28033,España,2023-02-04,2023-11-19,active,"(40.48329380577876, -3.6587055585876733)",40.4835714,-3.6596378229431714
544727943348,Blanca,Acedo,blanca.acedo@outlook.com,+34974 21 91 84,1988-08-01,Female,Afinador de instrumentos musicales,Calle de María Tudor16,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2021-10-07,2023-12-10,active,"(40.49497923176935, -3.659982658191638)",40.4947499,-3.6597095
693293520334,Darío,Baró,darío.baró@outlook.com,+34 924 67 37 90,2005-11-06,Male,Secretario (general),Calle de María de las Mercedes de Borbón,Hortaleza,Hortaleza,Comunidad de Madrid,28055,España,2021-05-12,2024-03-30,active,"(40.48886584335743, -3.620124017041453)",40.4896488,-3.620256415059507
45507390526,Ximena,Vallés,ximena.vallés@hotmail.com,+34920817642,1984-01-22,Female,Matemático,Calle de Uría,Hortaleza,Hortaleza,Comunidad de Madrid,28033,España,2021-03-31,2023-10-13,active,"(40.47602344152528, -3.65434324885071)",40.475943398602304,-3.654191749169368
113026084753,Pascual,Aguirre,pascual.aguirre@gmail.com,+34 849 98 80 50,2001-06-21,Male,Empacador manual,Calle San Enrique de Ossó,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2021-02-18,2023-09-21,active,"(40.504831578469144, -3.6422576314210837)",40.50529733455954,-3.6424149033435196
866005973521,Bárbara,Quintanilla,bárbara.quintanilla@yahoo.com,+34 800 98 61 53,1992-10-20,Female,Operador de instalaciones mineras,Autopista Radial R-2,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2022-07-26,2023-08-10,active,"(40.498378873835186, -3.6445209346849734)",40.49759692282462,-3.6445456692963885
533088707766,Rufina,Rico,rufina.rico@outlook.com,+34 873148267,1985-04-10,Female,Empleado de servicios de apoyo a la producción,Calle del Pintor Lucio Muñoz,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2020-04-13,2024-01-09,active,"(40.483954396665965, -3.653827043018747)",40.48416766044764,-3.6537906991575575
695449194332,Evelia,Farré,evelia.farré@gmail.com,+34830 30 66 17,1943-09-17,Female,Empleado de contabilidad y cálculo de costos,Avenida de Secundino Zuazo,Hortaleza,Hortaleza,Comunidad de Madrid,28055,España,2020-11-27,2023-06-04,active,"(40.49423203600514, -3.6112484840919166)",40.49492751161687,-3.6111411011952326
503225607309,Araceli,Royo,araceli.royo@gmail.com,+34987 89 46 84,1945-07-11,Female,Cuidador de animales,Autopista Radial R-2,Hortaleza,Hortaleza,Comunidad de Madrid,28055,España,2022-10-29,2023-10-31,active,"(40.50373641816927, -3.608240852631681)",40.503046543682736,-3.6078752257219677
8549365111,Anselmo,Aznar,anselmo.aznar@outlook.com,+34824 85 60 28,1939-06-15,Male,Comerciante de tiendas,Calle de Isabel Clara Eugenia,Hortaleza,Hortaleza,Comunidad de Madrid,28050,España,2022-04-04,2024-05-03,active,"(40.48529665932117, -3.6486566233110582)",40.485264799999996,-3.6488849000000028
558190505408,Adalberto,Laguna,adalberto.laguna@hotmail.com,+34885 83 03 32,1970-05-22,Male,Adivinador,Calle de Fina de Calderón18,Hortaleza,Hortaleza,Comunidad de Madrid,28055,España,2024-04-12,2023-10-15,active,"(40.49441503482335, -3.6171465432376912)",40.494395,-3.61722215
71876935611,Albert,Giralt,albert.giralt@hotmail.com,+34 942 701 106,1958-03-29,Male,Lavador de ventanas,Calle Juan García Hortelano,Hortaleza,Hortaleza,Comunidad de Madrid,28055,España,2023-08-07,2023-10-13,unactive,"(40.50451578156486, -3.6326050031896266)",40.504229890826984,-3.6326194228206234
951338325793,Manola,Sola,manola.sola@hotmail.com,+34824 506 805,1960-07-25,Female,Revocador,Calle de Florencio Castillo,Hortaleza,Hortaleza,Comunidad de Madrid,28043,España,2020-02-22,2024-03-03,unactive,"(40.46050734085279, -3.6230603545423707)",40.46024742624237,-3.623251010469186
959824134336,Marisa,Benavides,marisa.benavides@yahoo.com,+34 875939705,1952-12-11,Female,"Modelo de moda, arte y publicidad",Calle de Manuel Azaña,Hortaleza,Hortaleza,Comunidad de Madrid,28043,España,2022-03-29,2023-06-09,active,"(40.475992095066886, -3.6368771448847785)",40.475966765345945,-3.6368951510666934
576908781050,Pío,Cabrero,pío.cabrero@yahoo.com,+34 825 98 58 15,1972-03-08,Male,Maquinista de locomotoras,Calle del Tembleque58,Latina,Latina,Comunidad de Madrid,28024,España,2021-06-26,2023-08-08,active,"(40.39490333567555, -3.7614549288985333)",40.394929899999994,-3.761801859406862
170313728394,Zaira,Bello,zaira.bello@hotmail.com,+34 873 014 877,1957-05-12,Female,Instructor de educación física y actividades recreativas,Calle de San Timoteo,Latina,Latina,Comunidad de Madrid,28011,España,2023-02-03,2024-05-03,active,"(40.405070365947054, -3.735465779226612)",40.4053203,-3.735592196559181
669850705299,Melisa,Pujadas,melisa.pujadas@yahoo.com,+34 876906563,1934-06-05,Female,Guardián de prisión,M-40,Latina,Latina,Comunidad de Madrid,28917,España,2020-11-08,2023-08-30,active,"(40.36297746878531, -3.7800619395131205)",40.362382451623546,-3.780152215256344
853343739568,Florencio,Reina,florencio.reina@yahoo.com,+34974703982,1949-10-15,Male,Asesor financiero y en inversiones,Paseo de Lanceros4,Latina,Latina,Comunidad de Madrid,28024,España,2023-10-22,2023-11-20,unactive,"(40.37981186084854, -3.7945448145879954)",40.3802436,-3.793623126565566
939573952822,Victorino,González,victorino.gonzález@hotmail.com,+34610732711,1952-12-14,Male,Pescadero,,Latina,Latina,Comunidad de Madrid,28925,España,2024-04-17,2023-05-22,active,"(40.388323043894474, -3.8108476459315077)",40.3860197,-3.8017945
782163610295,Américo,Vendrell,américo.vendrell@gmail.com,+34 971 83 77 28,1954-03-30,Male,Ingeniero químico,Calle de los Yébenes,Latina,Latina,Comunidad de Madrid,28047,España,2021-11-28,2024-05-08,active,"(40.38912171304819, -3.745530105249837)",40.3901603,-3.747511708591611
495555820770,Eduardo,Sáenz,eduardo.sáenz@yahoo.com,+34845381739,2005-10-16,Male,Carnicero,Calle de Cullera,Latina,Latina,Comunidad de Madrid,28047,España,2023-05-05,2024-01-18,active,"(40.3966183098766, -3.75130992040503)",40.396716885063746,-3.7512632181167023
914098073122,Martín,Almagro,martín.almagro@yahoo.com,+34 973 346 211,1956-12-17,Male,Mecánico y reparador de motores de avión,Calle de Sepúlveda,Latina,Latina,Comunidad de Madrid,28011,España,2022-11-09,2023-08-06,active,"(40.40498456439897, -3.730789142159947)",40.4054073,-3.730481802800286
975134973152,Melchor,Girona,melchor.girona@yahoo.com,+34980 124 524,1944-02-08,Male,Director de teatro,Avenida de los Arqueros,Latina,Latina,Comunidad de Madrid,28024,España,2023-05-07,2023-08-30,active,"(40.37880789779638, -3.806234546349849)",40.38308895,-3.8020739975793654
105237580338,Montserrat,Maldonado,montserrat.maldonado@outlook.com,+34 820 93 94 26,1961-05-02,Female,Mecánico y reparador en electrónica,Calle de Gordolobo,Latina,Latina,Comunidad de Madrid,28024,España,2021-07-13,2023-06-08,active,"(40.390168062014304, -3.770668867362163)",40.3898974,-3.7707599
595463566339,Jose Carlos,Reguera,jose.carlos.reguera@outlook.com,+34 947126677,1957-06-03,Male,Agente de administración tributaria,M-40,Latina,Latina,Comunidad de Madrid,28925,España,2024-04-11,2023-07-20,active,"(40.388994762188624, -3.8220230797824644)",40.38475618608494,-3.8241278011682867
59695168931,Lisandro,Nebot,lisandro.nebot@gmail.com,+34 976 56 26 59,1994-07-29,Male,Conductor de automóviles,Calle de Illescas25,Latina,Latina,Comunidad de Madrid,28024,España,2021-06-22,2023-12-19,active,"(40.39675530587509, -3.7638492529513163)",40.3967314,-3.763920117922747
207777515204,Zoraida,Sanchez,zoraida.sanchez@hotmail.com,+34979 84 55 31,1971-12-30,Female,Miembro del poder legislativo,Calle de Riocabado2,Latina,Latina,Comunidad de Madrid,28047,España,2022-07-01,2023-06-16,active,"(40.40311270203822, -3.73734339122207)",40.4030053,-3.7372578
916804327601,Modesta,Girona,modesta.girona@gmail.com,+34941060432,1952-10-28,Female,Criador de ganado,Paseo de los Olivos70,Latina,Latina,Comunidad de Madrid,28011,España,2020-01-07,2023-10-31,active,"(40.405853097156026, -3.738204726373374)",40.40587895,-3.7381584839912403
122391491653,Anastasio,Sacristán,anastasio.sacristán@yahoo.com,+34 884 52 91 02,1993-09-27,Male,Técnico de la Web,Vereda de Castilla,Latina,Latina,Comunidad de Madrid,28924,España,2022-07-04,2023-08-24,active,"(40.383375228360954, -3.823826397149239)",40.3828568,-3.8242489
179376446594,Luciana,Gutierrez,luciana.gutierrez@gmail.com,+34 849 15 34 47,1939-01-14,Female,"Operario de la conservación de frutas, legumbres y verduras",Calle de Rodrigo de Arana,Latina,Latina,Comunidad de Madrid,28044,España,2023-09-23,2024-04-19,active,"(40.379804716105596, -3.764748364142624)",40.379873047300585,-3.7648488116109924
295168254744,Jordana,Bravo,jordana.bravo@yahoo.com,+34971702730,1964-12-28,Female,Dentista,M-40,Latina,Latina,Comunidad de Madrid,28925,España,2022-08-06,2023-10-26,active,"(40.37179990818716, -3.80387896104601)",40.372808441438025,-3.8031211254565886
434166264736,Carmela,Arnal,carmela.arnal@outlook.com,+34976809296,1973-07-20,Female,Adivinador,M-40,Latina,Latina,Comunidad de Madrid,28917,España,2020-05-16,2023-11-05,active,"(40.36206311419285, -3.7837343735466478)",40.362314019345646,-3.7837730681197
919215154583,Andrea,Gascón,andrea.gascón@yahoo.com,+34847035825,2004-06-14,Female,Expendedor de gasolineras,Carretera del Barrio de la Fortuna,Latina,Latina,Comunidad de Madrid,28917,España,2022-11-15,2023-08-18,active,"(40.37001353700558, -3.7777612270667693)",40.3700384,-3.7782857
724291073932,Antonia,Garmendia,antonia.garmendia@yahoo.com,+34 822 92 10 55,1974-01-16,Female,Director de servicios de salud,M-40,Latina,Latina,Comunidad de Madrid,28925,España,2021-11-24,2023-05-29,active,"(40.37986349062556, -3.8074686059427645)",40.378956073209245,-3.8090323419202625
347089026804,Conrado,Jerez,conrado.jerez@hotmail.com,+34717938969,1970-01-31,Male,Oficinista general,Calle de Higueras,Latina,Latina,Comunidad de Madrid,28011,España,2020-05-20,2023-12-17,active,"(40.405612191775745, -3.745006476977407)",40.40563280879019,-3.7451863275289297
30182769221,Maribel,Palau,maribel.palau@yahoo.com,+34858838110,1961-12-23,Female,Director de servicios de bienestar social,Calle del Doctor Blanco Soler,Latina,Latina,Comunidad de Madrid,28024,España,2021-03-01,2023-07-23,active,"(40.383299822451185, -3.7748256629189267)",40.3839633,-3.770676214125669
